work_id,openalex_url,doi,title,publication_year,publication_date,work_type,crossref_type,language,cited_by_count,fwci,cited_by_percentile_year_min,cited_by_percentile_year_max,referenced_works_count,locations_count,is_retracted,is_paratext,is_open_access,open_access_status,open_access_url,any_repository_has_fulltext,primary_source_id,primary_source_name,primary_source_type,primary_source_issn_l,primary_source_publisher,primary_landing_page_url,primary_pdf_url,primary_license,primary_version,primary_is_oa,primary_topic_id,primary_topic_name,primary_subfield_name,primary_field_name,primary_domain_name,author_count,institution_count,country_count,country_codes,first_author_name,last_author_name,matched_query_terms,matched_query_count,retrieval_modes,frontier_ai_relevance_score
W4388725043,https://openalex.org/W4388725043,https://doi.org/10.1038/s41746-023-00958-w,A study of generative large language model for medical research and healthcare,2023,2023-11-16,article,,en,353,13.2683,98.0,100.0,37,4,False,False,True,gold,https://www.nature.com/articles/s41746-023-00958-w.pdf,True,S4210195431,npj Digital Medicine,journal,2398-6352,Nature Portfolio,https://doi.org/10.1038/s41746-023-00958-w,https://www.nature.com/articles/s41746-023-00958-w.pdf,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,19,5,1,US,Peng Cheng,Yonghui Wu,large language model,1,top_cited,2
W4320920036,https://openalex.org/W4320920036,https://doi.org/10.3390/ijerph20043378,Diagnostic Accuracy of Differential-Diagnosis Lists Generated by Generative Pretrained Transformer 3 Chatbot for Clinical Vignettes with Common Chief Complaints: A Pilot Study,2023,2023-02-15,article,,en,353,13.1931,90.0,100.0,41,5,False,False,True,gold,https://www.mdpi.com/1660-4601/20/4/3378/pdf?version=1676439341,True,S15239247,International Journal of Environmental Research and Public Health,journal,1660-4601,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/ijerph20043378,https://www.mdpi.com/1660-4601/20/4/3378/pdf?version=1676439341,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,6,1,1,JP,Takanobu Hirosawa,Taro Shimizu,generative artificial intelligence,1,top_cited,1
W4389265550,https://openalex.org/W4389265550,https://doi.org/10.1016/j.eswa.2023.122807,"A comparison review of transfer learning and self-supervised learning: Definitions, applications, advantages and limitations",2023,2023-12-02,review,,en,352,59.9191,99.0,100.0,163,2,False,False,True,hybrid,https://doi.org/10.1016/j.eswa.2023.122807,False,S13144211,Expert Systems with Applications,journal,0957-4174,Elsevier BV,https://doi.org/10.1016/j.eswa.2023.122807,,cc-by,publishedVersion,True,T11307,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,Computer Science,Physical Sciences,5,2,2,AU|US,Zehui Zhao,Yuantong Gu,large language model,1,top_cited,1
W4319793302,https://openalex.org/W4319793302,https://doi.org/10.48550/arxiv.2302.04023,"A Multitask, Multilingual, Multimodal Evaluation of ChatGPT on Reasoning, Hallucination, and Interactivity",2023,2023-02-08,preprint,,en,352,,,,0,2,False,False,True,green,https://arxiv.org/pdf/2302.04023,True,S4306400194,arXiv (Cornell University),repository,,Cornell University,http://arxiv.org/abs/2302.04023,https://arxiv.org/pdf/2302.04023,cc-by-nc-sa,submittedVersion,True,T10028,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,13,0,0,,Yejin Bang,Pascale Fung,prompt engineering,1,top_cited,3
W4323572061,https://openalex.org/W4323572061,https://doi.org/10.48550/arxiv.2303.03378,PaLM-E: An Embodied Multimodal Language Model,2023,2023-03-06,preprint,,en,350,,,,0,2,False,False,True,green,https://arxiv.org/pdf/2303.03378,True,S4306400194,arXiv (Cornell University),repository,,Cornell University,http://arxiv.org/abs/2303.03378,https://arxiv.org/pdf/2303.03378,,submittedVersion,True,T11714,Multimodal Machine Learning Applications,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,22,0,0,,Danny Driess,Pete Florence,large language model|multimodal large language model,2,top_cited,2
W4381786045,https://openalex.org/W4381786045,https://doi.org/10.1109/taslp.2023.3288409,AudioLM: A Language Modeling Approach to Audio Generation,2023,2023-01-01,article,,en,348,58.7909,89.0,100.0,92,1,False,False,False,closed,,False,S4210169297,IEEE/ACM Transactions on Audio Speech and Language Processing,journal,2329-9290,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/taslp.2023.3288409,,,publishedVersion,False,T10201,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,11,2,2,CH|US,Zalán Borsos,Neil Zeghidour,large language model,1,top_cited,1
W4379057711,https://openalex.org/W4379057711,https://doi.org/10.3390/app13116716,"Exploring the Potential Impact of Artificial Intelligence (AI) on International Students in Higher Education: Generative AI, Chatbots, Analytics, and International Student Success",2023,2023-05-31,article,,en,348,93.7788,99.0,100.0,82,5,False,False,True,gold,https://doi.org/10.3390/app13116716,True,S4210205812,Applied Sciences,journal,2076-3417,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/app13116716,,cc-by,publishedVersion,True,T11122,Online Learning and Analytics,Computer Science Applications,Computer Science,Physical Sciences,7,5,3,GR|IT|US,Ting Wang,Jenny Pange,generative artificial intelligence,1,top_cited,1
W4383737134,https://openalex.org/W4383737134,https://doi.org/10.36227/techrxiv.23589741.v1,"A Survey on Large Language Models: Applications, Challenges, Limitations, and Practical Usage",2023,2023-07-10,preprint,,en,345,12.9676,99.0,100.0,212,1,False,False,True,gold,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.23589741.v1,,,,,,,https://doi.org/10.36227/techrxiv.23589741.v1,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.23589741.v1,cc-by,acceptedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,14,10,5,AU|GB|HU|PK|US,Muhammad Usman Hadi,Mubarak Shah,generative artificial intelligence|large language model,2,top_cited,2
W4386120650,https://openalex.org/W4386120650,https://doi.org/10.1038/s41746-023-00896-7,Evaluating large language models on medical evidence summarization,2023,2023-08-24,article,,en,345,12.9676,99.0,100.0,23,4,False,False,True,gold,https://www.nature.com/articles/s41746-023-00896-7.pdf,True,S4210195431,npj Digital Medicine,journal,2398-6352,Nature Portfolio,https://doi.org/10.1038/s41746-023-00896-7,https://www.nature.com/articles/s41746-023-00896-7.pdf,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,12,8,1,US,Liyan Tang,Yifan Peng,large language model,1,top_cited,2
W4382202677,https://openalex.org/W4382202677,https://doi.org/10.1609/aaai.v37i11.26538,TrOCR: Transformer-Based Optical Character Recognition with Pre-trained Models,2023,2023-06-26,article,,en,340,20.3947,97.0,100.0,91,1,False,False,True,diamond,https://ojs.aaai.org/index.php/AAAI/article/download/26538/26310,False,S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,conference,2159-5399,Association for the Advancement of Artificial Intelligence,https://doi.org/10.1609/aaai.v37i11.26538,https://ojs.aaai.org/index.php/AAAI/article/download/26538/26310,,publishedVersion,True,T10601,Handwritten Text Recognition Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,9,2,2,CN|FI,Minghao Li,Furu Wei,large language model,1,top_cited,2
W4389519352,https://openalex.org/W4389519352,https://doi.org/10.18653/v1/2023.emnlp-main.68,CodeT5+: Open Code Large Language Models for Code Understanding and Generation,2023,2023-01-01,article,,en,337,57.3658,99.0,100.0,0,1,False,False,True,gold,https://aclanthology.org/2023.emnlp-main.68.pdf,,,,,,,https://doi.org/10.18653/v1/2023.emnlp-main.68,https://aclanthology.org/2023.emnlp-main.68.pdf,cc-by,publishedVersion,True,T10181,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,6,0,0,,Yue Wang,Steven C. H. Hoi,large language model,1,top_cited,2
W4377010595,https://openalex.org/W4377010595,https://doi.org/10.1186/s42492-023-00136-5,"Translating radiology reports into plain language using ChatGPT and GPT-4 with prompt learning: results, limitations, and potential",2023,2023-05-18,article,,en,335,12.5813,99.0,100.0,10,4,False,False,True,diamond,https://vciba.springeropen.com/counter/pdf/10.1186/s42492-023-00136-5,True,S3035464634,Visual Computing for Industry Biomedicine and Art,journal,2096-496X,Springer Nature,https://doi.org/10.1186/s42492-023-00136-5,https://vciba.springeropen.com/counter/pdf/10.1186/s42492-023-00136-5,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,8,4,1,US,Qing Lyu,Christopher T. Whitlow,large language model,1,top_cited,2
W4377009978,https://openalex.org/W4377009978,https://doi.org/10.48550/arxiv.2305.09617,Towards Expert-Level Medical Question Answering with Large Language Models,2023,2023-05-16,preprint,,en,333,,,,0,2,False,False,True,green,https://arxiv.org/pdf/2305.09617,True,S4306400194,arXiv (Cornell University),repository,,Cornell University,http://arxiv.org/abs/2305.09617,https://arxiv.org/pdf/2305.09617,cc-by,submittedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,31,0,0,,Karan Singhal,Vivek Natarajan,large language model,1,top_cited,2
W4385571689,https://openalex.org/W4385571689,https://doi.org/10.18653/v1/2023.findings-acl.67,Towards Reasoning in Large Language Models: A Survey,2023,2023-01-01,article,,en,332,56.4857,99.0,100.0,113,1,False,False,True,gold,https://aclanthology.org/2023.findings-acl.67.pdf,,,,,,,https://doi.org/10.18653/v1/2023.findings-acl.67,https://aclanthology.org/2023.findings-acl.67.pdf,cc-by,publishedVersion,True,T10028,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,2,1,1,US,Jie Huang,Kevin Chen–Chuan Chang,large language model,1,top_cited,2
W4376255328,https://openalex.org/W4376255328,https://doi.org/10.1080/19368623.2023.2211993,ChatGPT and the hospitality and tourism industry: an overview of current trends and future research directions,2023,2023-05-12,article,,en,332,56.4674,99.0,100.0,31,1,False,False,False,closed,,False,S118298121,Journal of Hospitality Marketing & Management,journal,1936-8623,Taylor & Francis,https://doi.org/10.1080/19368623.2023.2211993,,,publishedVersion,False,T12128,AI in Service Interactions,Artificial Intelligence,Computer Science,Physical Sciences,3,4,4,CN|KR|US|ZA,Doğan Gürsoy,Hak Jun Song,generative artificial intelligence,1,top_cited,2
W4381587418,https://openalex.org/W4381587418,https://doi.org/10.1093/bib/bbad493,Opportunities and challenges for ChatGPT and large language models in biomedicine and health,2023,2023-11-22,article,,en,331,12.4235,99.0,100.0,138,6,False,False,True,hybrid,https://academic.oup.com/bib/article-pdf/25/1/bbad493/54942208/bbad493.pdf,True,S91767247,Briefings in Bioinformatics,journal,1467-5463,Oxford University Press,https://doi.org/10.1093/bib/bbad493,https://academic.oup.com/bib/article-pdf/25/1/bbad493/54942208/bbad493.pdf,public-domain,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,14,3,2,SA|US,Shubo Tian,Zhiyong Lu,large language model,1,top_cited,4
W4360980513,https://openalex.org/W4360980513,https://doi.org/10.1007/s12599-023-00795-x,Welcome to the Era of ChatGPT et al.,2023,2023-03-13,article,,en,329,55.9572,99.0,100.0,11,5,False,False,True,hybrid,https://link.springer.com/content/pdf/10.1007/s12599-023-00795-x.pdf,True,S27339233,Business & Information Systems Engineering,journal,1867-0202,Springer Nature,https://doi.org/10.1007/s12599-023-00795-x,https://link.springer.com/content/pdf/10.1007/s12599-023-00795-x.pdf,cc-by,publishedVersion,True,T10028,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,5,6,1,DE,Timm Teubner,Oliver Hinz,foundation model|large language model,2,top_cited,3
W4390874280,https://openalex.org/W4390874280,https://doi.org/10.1109/iccv51070.2023.00280,LLM-Planner: Few-Shot Grounded Planning for Embodied Agents with Large Language Models,2023,2023-10-01,article,,en,329,38.6813,99.0,100.0,30,1,False,False,False,closed,,False,,,,,,https://doi.org/10.1109/iccv51070.2023.00280,,,publishedVersion,False,T11714,Multimodal Machine Learning Applications,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,6,2,2,CZ|US,Chan Hee Song,Yu Su,large language model|large language model agent,2,top_cited,4
W4392414327,https://openalex.org/W4392414327,https://doi.org/10.1109/icse-fose59343.2023.00008,Large Language Models for Software Engineering: Survey and Open Problems,2023,2023-05-14,article,,en,327,102.7482,98.0,100.0,225,1,False,False,False,closed,,False,,,,,,https://doi.org/10.1109/icse-fose59343.2023.00008,,,publishedVersion,False,T10703,Business Process Modeling and Analysis,Management Information Systems,"Business, Management and Accounting",Social Sciences,7,4,3,GB|KR|US,Angela Fan,Jie M. Zhang,large language model,1,top_cited,2
W4388333366,https://openalex.org/W4388333366,https://doi.org/10.3390/educsci13111109,Generative Artificial Intelligence: Implications and Considerations for Higher Education Practice,2023,2023-11-04,article,,en,327,12.2696,96.0,100.0,37,2,False,False,True,gold,https://www.mdpi.com/2227-7102/13/11/1109/pdf?version=1699079828,True,S2738008561,Education Sciences,journal,2227-7102,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/educsci13111109,https://www.mdpi.com/2227-7102/13/11/1109/pdf?version=1699079828,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,2,2,2,CA|IE,Tom Farrelly,Nick Baker,generative artificial intelligence,1,top_cited,1
W4361028617,https://openalex.org/W4361028617,https://doi.org/10.1108/cemj-02-2023-0091,Generative artificial intelligence as a new context for management theories: analysis of ChatGPT,2023,2023-03-26,article,,en,325,102.5243,99.0,100.0,49,2,False,False,True,diamond,https://www.emerald.com/insight/content/doi/10.1108/CEMJ-02-2023-0091/full/pdf?title=generative-artificial-intelligence-as-a-new-context-for-management-theories-analysis-of-chatgpt,True,S4210197709,Central European Management Journal,journal,2658-0845,Kozminski University,https://doi.org/10.1108/cemj-02-2023-0091,https://www.emerald.com/insight/content/doi/10.1108/CEMJ-02-2023-0091/full/pdf?title=generative-artificial-intelligence-as-a-new-context-for-management-theories-analysis-of-chatgpt,cc-by,publishedVersion,True,T11891,Big Data and Business Intelligence,Management Information Systems,"Business, Management and Accounting",Social Sciences,8,7,3,AT|LT|PL,Paweł Korzyński,Ewa Ziemba,generative artificial intelligence,1,top_cited,3
W4380997513,https://openalex.org/W4380997513,https://doi.org/10.2196/47479,Reliability of Medical Information Provided by ChatGPT: Assessment Against Clinical Guidelines and Patient Information Quality Instrument,2023,2023-06-15,article,,en,324,12.1782,99.0,100.0,24,4,False,False,True,gold,https://www.jmir.org/2023/1/e47479/PDF,True,S17147534,Journal of Medical Internet Research,journal,1438-8871,JMIR Publications,https://doi.org/10.2196/47479,https://www.jmir.org/2023/1/e47479/PDF,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,7,4,3,CH|GB|SA,Harriet Louise Walker,Sebastian M. Staubli,large language model,1,top_cited,2
W4387821331,https://openalex.org/W4387821331,https://doi.org/10.1038/s41746-023-00939-z,Large language models propagate race-based medicine,2023,2023-10-20,article,,en,324,12.1571,99.0,100.0,16,4,False,False,True,gold,https://www.nature.com/articles/s41746-023-00939-z.pdf,True,S4210195431,npj Digital Medicine,journal,2398-6352,Nature Portfolio,https://doi.org/10.1038/s41746-023-00939-z,https://www.nature.com/articles/s41746-023-00939-z.pdf,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,5,4,1,US,Jesutofunmi A. Omiye,Roxana Daneshjou,large language model,1,top_cited,2
W4385227045,https://openalex.org/W4385227045,https://doi.org/10.1002/hcs2.61,"Large language models in health care: Development, applications, and challenges",2023,2023-07-24,review,,en,322,12.0857,96.0,100.0,51,5,False,False,True,diamond,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hcs2.61,True,S4393919543,Health care science,journal,2771-1749,,https://doi.org/10.1002/hcs2.61,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hcs2.61,cc-by,publishedVersion,True,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,6,7,2,GB|SG,Rui Yang,Nan Liu,large language model,1,top_cited,2
W4361000349,https://openalex.org/W4361000349,https://doi.org/10.1001/jama.2023.5321,AI-Generated Medical Advice—GPT and Beyond,2023,2023-03-27,article,,en,322,12.2043,99.0,100.0,8,2,False,False,False,closed,,False,S172573765,JAMA,journal,0098-7484,American Medical Association,https://doi.org/10.1001/jama.2023.5321,,,publishedVersion,False,T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,2,2,1,US,Claudia E. Haupt,Mason Marks,generative artificial intelligence,1,top_cited,2
